stop_id,stop_name,mode,longitude,latitude,SA2_CODE21,SA2_NAME21
1007,Buckingham Ct/Dalton Rd,Bus,145.02971,-37.68055,209041223,Thomastown
10070,Hyde St/Francis St,Bus,144.89531,-37.82179,213031352,Yarraville
10071,Stephen St/Francis St,Bus,144.89243,-37.82146,213031352,Yarraville
10072,Hughes St/Francis St,Bus,144.89067,-37.82125,213031352,Yarraville
10073,Evans St/Bridge St,Bus,144.94059,-37.83418,206051130,Port Melbourne
10074,Princes St/Bridge St,Bus,144.94242,-37.83588,206051130,Port Melbourne
10075,Bay Street Shops/Bay St,Bus,144.9426,-37.83851,206051130,Port Melbourne
10076,Cruikshank St/Liardet St,Bus,144.94503,-37.84002,206051130,Port Melbourne
10077,Bridport St/Richardson St,Bus,144.94903,-37.84235,206051128,Albert Park
10078,Albert Park Shops/Richardson St,Bus,144.95114,-37.84358,206051128,Albert Park
10079,Kerferd Rd/Richardson St,Bus,144.95451,-37.84558,206051128,Albert Park
1008,Wattle St/Dalton Rd,Bus,145.03003,-37.67856,209041223,Thomastown
10080,Middle Park PS/Richardson St,Bus,144.95749,-37.84719,206051128,Albert Park
10081,Wright St/Richardson St,Bus,144.95905,-37.84801,206051128,Albert Park
10082,Nimmo St/Richardson St,Bus,144.96237,-37.84975,206051128,Albert Park
10084,Armstrong St/Danks St,Bus,144.96285,-37.85308,206051128,Albert Park
10086,Fraser St/Patterson St,Bus,144.96697,-37.85536,206051128,Albert Park
10087,Jacoby Reserve/Park St,Bus,144.97043,-37.8572,206051514,St Kilda - West
10088,Mary St/Park St,Bus,144.97274,-37.85906,206051514,St Kilda - West
1009,Maple St/Dalton Rd,Bus,145.03061,-37.67502,209041529,Lalor - East
10093,Warland Rd/Carrington St,Bus,145.03372,-37.93607,208011172,Hampton
10094,Dane Rd/Spring Rd,Bus,145.03381,-37.93995,208011172,Hampton
10095,Besant St/Spring Rd,Bus,145.03316,-37.94259,208011172,Hampton
10099,Bluff Rd/Wickham Rd,Bus,145.02328,-37.94289,208011171,Highett (West) - Cheltenham
101,Aquarena/Williamsons Rd,Bus,145.12638,-37.77438,207021160,Templestowe Lower
1010,Deakin Ave/Dalton Rd,Bus,145.03116,-37.67174,209041529,Lalor - East
10100,June St/Bluff Rd,Bus,145.02243,-37.9455,208011171,Highett (West) - Cheltenham
10101,Abberfield Nursing Home/Bluff Rd,Bus,145.02194,-37.94806,208011171,Highett (West) - Cheltenham
10102,Sandringham College/Bluff Rd,Bus,145.02138,-37.95078,208011171,Highett (West) - Cheltenham
10103,Bay Rd/Bluff Rd,Bus,145.02065,-37.95432,208011173,Sandringham - Black Rock
10104,Holloway Rd/Bluff Rd,Bus,145.01989,-37.9577,208011173,Sandringham - Black Rock
10105,College Gr/Balcombe Rd,Bus,145.01887,-37.97568,208011173,Sandringham - Black Rock
10106,Cullinane St/Balcombe Rd,Bus,145.0211,-37.97603,208011173,Sandringham - Black Rock
10107,Hunter Ave/Balcombe Rd,Bus,145.02392,-37.97639,208011173,Sandringham - Black Rock
10108,Summerhill Rd/Balcombe Rd,Bus,145.02654,-37.97668,208011168,Beaumaris
10109,Haydens Rd/Balcombe Rd,Bus,145.03003,-37.9771,208011168,Beaumaris
1011,Ruth St/Dalton Rd,Bus,145.03147,-37.66988,209041529,Lalor - East
10110,McNaught St/Balcombe Rd,Bus,145.03528,-37.97805,208011168,Beaumaris
10111,Morey St/Balcombe Rd,Bus,145.03939,-37.97814,208011168,Beaumaris
10112,Thistle St/Mt Alexander Rd,Bus,144.91427,-37.75085,206031502,Essendon - East
10113,Ryland Ave/Maroondah Hwy,Bus,145.26612,-37.79009,211031451,Croydon - West
10114,Stirling Rd/Maroondah Hwy,Bus,145.27064,-37.7885,211031451,Croydon - West
10118,Bonnie View Rd/Maroondah Hwy,Bus,145.28808,-37.78108,211031451,Croydon - West
10119,Golf Links Rd/Maroondah Hwy,Bus,145.29216,-37.77829,211031451,Croydon - West
1012,Queen St/Dalton Rd,Bus,145.03177,-37.66805,209041529,Lalor - East
10120,Primrose Rd/Maroondah Hwy,Bus,145.29293,-37.77464,211031451,Croydon - West
10121,Dorset Rd/Maroondah Hwy,Bus,145.29476,-37.77136,211031451,Croydon - West
10122,Exeter Rd/Maroondah Hwy,Bus,145.29562,-37.77048,211031451,Croydon - West
10123,Maroondah Golf Park/Maroondah Hwy,Bus,145.30119,-37.76702,211051275,Chirnside Park
10124,Old Melbourne Rd/Maroondah Hwy,Bus,145.30349,-37.76597,211051275,Chirnside Park
10125,Chirnside Homemaker Centre/Maroondah Hwy,Bus,145.30678,-37.76421,211051275,Chirnside Park
10126,Fletcher Rd/Maroondah Hwy,Bus,145.3103,-37.76191,211051275,Chirnside Park
1013,Curtin Ave/Dalton Rd,Bus,145.03221,-37.66551,209041529,Lalor - East
10131,Powell St/Spring St,Bus,145.0012,-37.72664,209021526,Reservoir - South West
10132,Frankston St/Spring St,Bus,145.0015,-37.72495,209021526,Reservoir - South West
10133,Broughton Ave/Spring St,Bus,145.00172,-37.7237,209021526,Reservoir - South West
10134,Reservoir St/Spring St,Bus,145.00282,-37.72162,209021526,Reservoir - South West
10135,Croft Cres/Spring St,Bus,145.00419,-37.72032,209021526,Reservoir - South West
10137,Viola St/Spring St,Bus,145.00552,-37.71859,209021526,Reservoir - South West
10138,Compton St/Edwardes St,Bus,145.00207,-37.71587,209021526,Reservoir - South West
10139,Kelsby St/Edwardes St,Bus,144.9979,-37.71541,209021526,Reservoir - South West
1014,Childs Rd/Dalton Rd,Bus,145.03106,-37.66194,209041529,Lalor - East
10140,Gilbert Rd/Edwardes St,Bus,144.99285,-37.71605,209021526,Reservoir - South West
10141,Pitt St/Edwardes St,Bus,144.98782,-37.71433,209021526,Reservoir - South West
10142,Newlands Rd/Edwardes St,Bus,144.98468,-37.71401,209021526,Reservoir - South West
10144,Newlands Rd/Henty St,Bus,144.98269,-37.71752,209021526,Reservoir - South West
10145,Kurnai Ave/Henty St,Bus,144.98451,-37.71771,209021526,Reservoir - South West
10146,Wattlebrae St/Henty St,Bus,144.9897,-37.71792,209021526,Reservoir - South West
10147,Boniview St/Henty St,Bus,144.99151,-37.7182,209021526,Reservoir - South West
10148,Henty St/Gilbert Rd,Bus,144.99332,-37.71861,209021526,Reservoir - South West
10149,Kia Ora Rd/Gilbert Rd,Bus,144.99308,-37.72003,209021526,Reservoir - South West
1015,Holroyd Dr/Dalton Rd,Bus,145.03034,-37.6594,209041432,Epping - South
10150,Dwyer Ave/Gilbert Rd,Bus,144.99245,-37.72378,209021526,Reservoir - South West
10151,Knox St/Gilbert Rd,Bus,144.99216,-37.72542,209021526,Reservoir - South West
10152,Beatty St/Gilbert Rd,Bus,144.99196,-37.72641,209021526,Reservoir - South West
10153,Gilbert Rd/Regent St,Bus,144.99168,-37.72945,209021429,Preston - West
10154,Edwardes St/Kelsby St,Bus,144.99823,-37.71514,209021526,Reservoir - South West
10155,Leamington St/Kelsby St,Bus,144.99868,-37.71251,209021526,Reservoir - South West
10157,Seaver Gr/Leamington St,Bus,144.99087,-37.71128,209021526,Reservoir - South West
10158,Gill St/Banbury Rd,Bus,144.9893,-37.7126,209021526,Reservoir - South West
10159,Edwardes St/Banbury Rd,Bus,144.98905,-37.71405,209021526,Reservoir - South West
1016,Grand Pde/Dalton Rd,Bus,145.03068,-37.65687,209041432,Epping - South
10160,Luther College/Plymouth Rd,Bus,145.27132,-37.78317,211031265,Croydon Hills - Warranwood
10161,Luther College/Plymouth Rd,Bus,145.27339,-37.78345,211031265,Croydon Hills - Warranwood
10162,Plymouth Rd/Yarra Rd,Bus,145.27443,-37.78366,211031265,Croydon Hills - Warranwood
10164,Clement Cres/Croydon Rd,Bus,145.28381,-37.78453,211031451,Croydon - West
10165,Grandview Ave/Croydon Rd,Bus,145.28346,-37.78661,211031451,Croydon - West
10166,Samuel St/Croydon Rd,Bus,145.28259,-37.79,211031451,Croydon - West
10167,Croydon PS/Croydon Rd,Bus,145.28197,-37.79256,211031451,Croydon - West
10168,Larissa Ave/Maroondah Hwy,Bus,145.23575,-37.8121,211031266,Ringwood
10169,Oliver St/Maroondah Hwy,Bus,145.23921,-37.80945,211031266,Ringwood
1017,Melbourne Polytechnic/Dalton Rd,Bus,145.03113,-37.65454,209041432,Epping - South
10170,Rupert St/Maroondah Hwy,Bus,145.24021,-37.8085,211031266,Ringwood
10171,Leonard St/Maroondah Hwy,Bus,145.24214,-37.80707,211031266,Ringwood
10172,Mines Rd/Maroondah Hwy,Bus,145.2448,-37.80505,211031266,Ringwood
10173,Dublin Rd/Maroondah Hwy,Bus,145.24745,-37.80268,211031266,Ringwood
10174,Everard Rd/Maroondah Hwy,Bus,145.24873,-37.80176,211031266,Ringwood
10175,463 Maroondah Hwy,Bus,145.25055,-37.80032,211031266,Ringwood
10176,Oban Rd/Maroondah Hwy,Bus,145.25352,-37.79805,211031266,Ringwood
10177,Maggs St/Maroondah Hwy,Bus,145.25935,-37.79399,211031451,Croydon - West
10178,Hinkley Ave/Maroondah Hwy,Bus,145.26218,-37.79197,211031451,Croydon - West
10179,Cherry Tree Gr/Maroondah Hwy,Bus,145.26707,-37.78961,211031451,Croydon - West
1018,Coulstock St/Davisson St,Bus,145.02978,-37.64972,209041432,Epping - South
10180,Highland Ave/Maroondah Hwy,Bus,145.27088,-37.78825,211031451,Croydon - West
10184,Warrien Rd/Maroondah Hwy,Bus,145.28475,-37.78237,211031265,Croydon Hills - Warranwood
10185,Bonnie View Rd/Maroondah Hwy,Bus,145.28814,-37.78092,211031265,Croydon Hills - Warranwood
10186,Primrose Rd/Maroondah Hwy,Bus,145.29284,-37.77463,211031265,Croydon Hills - Warranwood
10187,Exeter Rd/Maroondah Hwy,Bus,145.29546,-37.77045,211031265,Croydon Hills - Warranwood
10188,Maroondah Golf Park/Maroondah Hwy,Bus,145.30177,-37.76635,211051275,Chirnside Park
10189,Old Melbourne Rd/Maroondah Hwy,Bus,145.30441,-37.76528,211051275,Chirnside Park
1019,Davisson St/Rufus St,Bus,145.03082,-37.64897,209041432,Epping - South
10190,Chirnside Homemaker Centre/Maroondah Hwy,Bus,145.30663,-37.76406,211051275,Chirnside Park
10195,High St/Miller St,Bus,145.00029,-37.75212,209021428,Preston - East
10196,William St/Regent St,Bus,145.00361,-37.7307,209021428,Preston - East
10197,Regent St/Spring St,Bus,145.00057,-37.72972,209021526,Reservoir - South West
10198,Rona St/Spring St,Bus,145.0008,-37.72843,209021526,Reservoir - South West
10199,Powell St/Spring St,Bus,145.00108,-37.72669,209021526,Reservoir - South West
102,Lalor Shopping Centre/David St,Bus,145.01678,-37.67174,209041529,Lalor - East
1020,Keith Ave/Greenbrook Dr,Bus,145.03539,-37.64768,209041432,Epping - South
10200,Frankston St/Spring St,Bus,145.0015,-37.7245,209021526,Reservoir - South West
10201,Taylor Ave/Spring St,Bus,145.00171,-37.72337,209021526,Reservoir - South West
10202,Moore Cres/Spring St,Bus,145.00292,-37.72138,209021526,Reservoir - South West
10203,Cleeland St/Spring St,Bus,145.00573,-37.71796,209021526,Reservoir - South West
10204,Reservoir Station/Edwardes St,Bus,145.00624,-37.71644,209021526,Reservoir - South West
10205,Olive St/Edwardes St,Bus,145.0045,-37.71621,209021526,Reservoir - South West
10206,Kelsby St/Edwardes St,Bus,144.99823,-37.71555,209021526,Reservoir - South West
10207,Willoughby St/Edwardes St,Bus,144.99676,-37.71539,209021526,Reservoir - South West
10208,Gilbert Rd/Edwardes St,Bus,144.9926,-37.71632,209021526,Reservoir - South West
10209,Pitt St/Edwardes St,Bus,144.98799,-37.71445,209021526,Reservoir - South West
1021,McDonalds Rd/Greenbrook Dr,Bus,145.03672,-37.64645,209041432,Epping - South
10210,Newlands Rd/Edwardes St,Bus,144.98447,-37.71408,209021526,Reservoir - South West
10211,Newlands Rd/Henty St,Bus,144.98277,-37.71744,209021526,Reservoir - South West
10212,Meadowbank Dr/Furlong Rd,Bus,144.82225,-37.76142,213011337,Sunshine North
10213,Sunshine Hospital/Furlong Rd,Bus,144.81601,-37.76073,213011335,St Albans - South
10214,Ironbark St/Furlong Rd,Bus,144.81322,-37.76044,213011335,St Albans - South
10215,Ginifer Station/Mulhall Dr,Bus,144.81077,-37.75815,213011335,St Albans - South
1022,Greenbrook SC/McDonalds Rd,Bus,145.0401,-37.64584,209041431,Epping - East
10224,St Albans Sec Col/Main Rd East,Bus,144.80656,-37.74497,213011334,St Albans - North
10225,Lester Ave/Main Rd East,Bus,144.8103,-37.74542,213011334,St Albans - North
10227,Lyons St/Hyde St,Bus,144.89956,-37.80816,213031350,Seddon - Kingsville
10228,Princess St/Hyde St,Bus,144.89808,-37.81125,213031352,Yarraville
10229,Somerville Rd/Hyde St,Bus,144.89708,-37.81468,213031352,Yarraville
1023,Greenview Ct/McDonalds Rd,Bus,145.04349,-37.64622,209041431,Epping - East
10230,Lennox St/Hyde St,Bus,144.89672,-37.81636,213031352,Yarraville
10231,204 Hyde St,Bus,144.89641,-37.81809,213031352,Yarraville
10232,Kent St/Hyde St,Bus,144.8961,-37.82016,213031352,Yarraville
10233,Hyde St/Francis St,Bus,144.89576,-37.82174,213031352,Yarraville
10234,Ballarat St/Francis St,Bus,144.89014,-37.82112,213031352,Yarraville
10235,Bunninyong St/Francis St,Bus,144.88741,-37.82082,213031352,Yarraville
10237,271 Narre Warren North Rd,Bus,145.31202,-37.9994,212021455,Narre Warren - North East
10238,Hansen Reserve/Roberts St,Bus,144.87088,-37.80523,213031351,West Footscray - Tottenham
10239,Indwe St/Roberts St,Bus,144.8713,-37.80319,213031351,West Footscray - Tottenham
1024,Merrill Dr/McDonalds Rd,Bus,145.04607,-37.64649,209041431,Epping - East
10240,Sunshine Rd/Roberts St,Bus,144.87153,-37.80114,213031351,West Footscray - Tottenham
10241,Stradbroke St/Sunshine Rd,Bus,144.87921,-37.80153,213031351,West Footscray - Tottenham
10242,West Footscray Station/Sunshine Rd,Bus,144.88342,-37.80235,213031351,West Footscray - Tottenham
10243,Ross St/Bridge St,Bus,144.94019,-37.83424,206051130,Port Melbourne
10244,Station St/Bridge St,Bus,144.94135,-37.83543,206051130,Port Melbourne
10245,Bay Street Shops/Bridge St,Bus,144.94343,-37.83675,206051130,Port Melbourne
10246,Cruikshank St/Liardet St,Bus,144.94495,-37.84031,206051130,Port Melbourne
10247,Bridport St/Richardson St,Bus,144.9486,-37.84224,206051128,Albert Park
10248,Albert Park Shops/Richardson St,Bus,144.95178,-37.8441,206051128,Albert Park
10249,Kerferd Rd/Richardson St,Bus,144.95535,-37.84628,206051128,Albert Park
1025,Meadow Glen Dr/McDonalds Rd,Bus,145.05175,-37.64712,209041431,Epping - East
10250,Middle Park PS/Richardson St,Bus,144.95782,-37.84754,206051128,Albert Park
10251,Wright St/Richardson St,Bus,144.95901,-37.84814,206051128,Albert Park
10252,Nimmo St/Richardson St,Bus,144.96229,-37.84986,206051128,Albert Park
10253,Armstrong St/Richardson St,Bus,144.96373,-37.85066,206051128,Albert Park
10254,Armstrong St/Danks St,Bus,144.96255,-37.85312,206051128,Albert Park
10255,Langridge St/Patterson St,Bus,144.96568,-37.85483,206051128,Albert Park
10256,Fraser St/Park St,Bus,144.96698,-37.8555,206051128,Albert Park
10257,Jacoby Reserve/Park St,Bus,144.97089,-37.85755,206051514,St Kilda - West
10258,Sarnia Ct/Kurrajong Rd,Bus,145.31286,-38.00223,212021455,Narre Warren - North East
10259,High St/Memorial Ave,Bus,145.02809,-37.64487,209041432,Epping - South
1026,Bridle Ct/Meadow Glen Dr,Bus,145.0512,-37.64604,209041431,Epping - East
10260,Watermoor Ave/Eycot St,Bus,145.30367,-37.83735,211031263,Bayswater North
10261,Watermoor Ave/Rendcomb St,Bus,145.30442,-37.83639,211031263,Bayswater North
10262,Bibury Ct/Rendcomb St,Bus,145.30666,-37.83536,211031263,Bayswater North
10263,Collier Rd/Rendcomb St,Bus,145.30676,-37.83402,211031263,Bayswater North
10264,Watermoor Ave/Collier Rd,Bus,145.30514,-37.83335,211031263,Bayswater North
10265,Colchester Rd/Collier Rd,Bus,145.3027,-37.8328,211031263,Bayswater North
10266,Colchester Rd/Allambanan Dr,Bus,145.3015,-37.83317,211031263,Bayswater North
10267,Toolimerin Ave/Allambanan Dr,Bus,145.29992,-37.83236,211031263,Bayswater North
10268,Bagora Ct/Allambanan Dr,Bus,145.2983,-37.83155,211031263,Bayswater North
10269,Canterbury Gardens/Allambanan Dr,Bus,145.295,-37.83151,211031263,Bayswater North
1027,Derby Dr/Meadow Glen Dr,Bus,145.05161,-37.64383,209041431,Epping - East
10270,Aylesbury Ave/Blandford Cres,Bus,145.2925,-37.83104,211031263,Bayswater North
10271,Sherbourne Ave/Blandford Cres,Bus,145.29281,-37.83016,211031263,Bayswater North
10272,Stuart St/Blandford Cres,Bus,145.29383,-37.82816,211031263,Bayswater North
10273,Bayswater North PS/Stuart St,Bus,145.29487,-37.82753,211031263,Bayswater North
10274,Burdekin Ave/Colbury Rd,Bus,145.29648,-37.82879,211031263,Bayswater North
10275,Grant Dr/Burdekin Ave,Bus,145.29723,-37.82773,211031263,Bayswater North
10276,Leighton Rd/Burdekin Ave,Bus,145.29766,-37.82563,211031263,Bayswater North
10277,Anderson Cl/Burdekin Ave,Bus,145.30059,-37.82467,211031263,Bayswater North
10278,Colchester Rd/Burdekin Ave,Bus,145.303,-37.82631,211031263,Bayswater North
10279,Canterbury Rd/Colchester Rd,Bus,145.30382,-37.82379,211031263,Bayswater North
1028,Glendale Ave/Derby Dr,Bus,145.04831,-37.6431,209041431,Epping - East
10283,Garden St/Liverpool Rd,Bus,145.31667,-37.81697,211051277,Kilsyth
10284,Lade Ave/Liverpool Rd,Bus,145.31652,-37.81579,211051277,Kilsyth
10285,Kilsyth Sports Centre/Liverpool Rd,Bus,145.31609,-37.81243,211051277,Kilsyth
10286,Orchard St/Liverpool Rd,Bus,145.31592,-37.81125,211051277,Kilsyth
10287,Luscombe Ct/Liverpool Rd,Bus,145.31573,-37.80985,211051277,Kilsyth
10288,Pleasant St/Liverpool Rd,Bus,145.31526,-37.8064,211051277,Kilsyth
1029,Winchester Ave/Derby Dr,Bus,145.04421,-37.64265,209041431,Epping - East
10291,Belvedere Dr/Swansea Rd,Bus,145.35096,-37.8065,211051280,Montrose
10292,Greenhills Ave/Cambridge Rd,Bus,145.34657,-37.80355,211051280,Montrose
10293,Emery Lane/Cambridge Rd,Bus,145.34479,-37.80283,211051280,Montrose
10294,Montrose Brickworks Flora Reserve/Cambridge Rd,Bus,145.34052,-37.80155,211051281,Mooroolbark
10295,Acacia Ave/Cambridge Rd,Bus,145.33711,-37.80122,211051277,Kilsyth
10296,Alpine Way/Cambridge Rd,Bus,145.3341,-37.80091,211051277,Kilsyth
10297,Chittenup Bend/Overton Lea Bvd,Bus,144.76569,-37.70612,213011339,Sydenham
10298,Hume Dr/Overton Lea Bvd,Bus,144.76802,-37.7091,213011339,Sydenham
10299,Hume Dr/Copperfield Dr,Bus,144.77086,-37.71039,213011331,Delahey
103,Nicholson St/Johnston St,Bus,144.99807,-37.80026,206071139,Abbotsford
1030,Northumberland Dr/Derby Dr,Bus,145.04208,-37.64261,209041431,Epping - East
10300,Yellow Gum Rd/Copperfield Dr,Bus,144.77186,-37.71387,213011331,Delahey
10301,Copperfield College/Copperfield Dr,Bus,144.77084,-37.7186,213011331,Delahey
10307,Rex St/Taylors Rd,Bus,144.77636,-37.72686,213011331,Delahey
10308,Longfellow Dr/Taylors Rd,Bus,144.77411,-37.72661,213011331,Delahey
1031,Scarborough Rd/McDonalds Rd,Bus,145.03503,-37.64544,209041432,Epping - South
10315,Rialto St/Main Rd West,Bus,144.77614,-37.74165,213011333,Kings Park (Vic.)
10316,Kings Rd/Main Rd West,Bus,144.7803,-37.74212,213011335,St Albans - South
10317,Buchanan St/Main Rd West,Bus,144.78365,-37.74249,213011335,St Albans - South
10318,Cleveland St/Main Rd West,Bus,144.78714,-37.74284,213011335,St Albans - South
1032,Church St/High St,Bus,145.02638,-37.64553,209041432,Epping - South
10320,Carberry Dr/Gisborne-Melton Rd,Bus,144.59811,-37.6732,213041576,Kurunjang - Toolern Vale
10321,Riddle Dr/Centenary Ave,Bus,144.59445,-37.67588,213041577,Melton
10322,Raleighs Rd/Centenary Ave,Bus,144.58902,-37.67523,213041577,Melton
10323,Kurunjang Dr/Centenary Ave,Bus,144.58494,-37.67454,213041576,Kurunjang - Toolern Vale
10324,Melton Cemetery/O'Neills Rd,Bus,144.57811,-37.67487,213041577,Melton
10325,Cassia Rd/O'Neills Rd,Bus,144.57748,-37.67831,213041577,Melton
10326,Church St/O'Neills Rd,Bus,144.57763,-37.6815,213041577,Melton
10327,Alexandra St/Unitt St,Bus,144.58033,-37.68198,213041577,Melton
10328,Joyce St/High St,Bus,144.5726,-37.68392,213041577,Melton
1033,High St/Manningham Rd,Bus,145.11572,-37.77458,207021160,Templestowe Lower
10336,Prior Ct/Black Dog Dr,Bus,144.55828,-37.69296,213041571,Brookfield
10339,Emms St/Settlement Rd,Bus,145.05164,-37.69699,209041217,Bundoora - West
1034,Wedge St/High St,Bus,145.02474,-37.65047,209041432,Epping - South
10340,Green St/Settlement Rd,Bus,145.0381,-37.69427,209041223,Thomastown
10341,Norris Bank Primary School/Settlement Rd ,Bus,145.0425,-37.69481,209041217,Bundoora - West
10343,Brand Dr/Settlement Rd,Bus,145.03473,-37.69392,209041223,Thomastown
10344,Wood St/Settlement Rd,Bus,145.03188,-37.69363,209041223,Thomastown
10345,Finton Gr/Keon Pde,Bus,145.01649,-37.69528,209041223,Thomastown
10346,Keon Park Station/Keon Pde,Bus,145.01304,-37.69489,209041223,Thomastown
